store_name,rating,review,reviewer_name
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",4,no reviews,Eirik
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",4,"pork katsu was great, crispy on the outside and juicy on the inside, nicely elevated with the citrusy sauce. beef brisket (slices) can be a little tough, fatty parts could be a little more rendered to give a more consistent texture. sweet and sour sauce was an attempt at kimchi flavours, able to cut through the meaty taste. portions were reasonable for the price paid, will be back to try other items when around the area.",Marcus Ang
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,no reviews,Kaiying Tan
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,tried the galbi (mar special) total dmg $20 w fries - meat is lean and tastes fresh,Lee Kah How
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,look at the fillings!! eating can get messy which can be part if the fun. thankful it was a delivery order so no need to be conscious of other diners.,Kai Ling
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,"worth the a visit! chillax location on a saturday morning without noisy patrons. easy parking within atp itself. add on a walk at hort park (side gate has direct access to atp). warm and friendly service. reasonable prices compared to other sando places which charge high $20s. here the sandwiches are net prices and mostly under $17. we had: 1. beef brisket - flavorful, enjoyed it lots 2. hoki fish - fish was over fried to a hard crisp. it was just ok 3. spam-o - thick slab of spam and hash brown. can’t go wrong with this combo 4. flat white, cappuccino - good cuppas breakfast sandos +$3 for a sizeable portion of tater tots. will absolutely return again for a chill, tasty and value meal.",HY F
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",2,good vibe but the sando tasted very bad. not hot nor crunchy. super salty and unhealthy…,Jewel Lee
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,stomachs and hearts are full,Lim Siu Ann
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",4,"haven't been here for a while, seems they have a new menu. tried the steak & egg, very tender beef shanks. will be back.",Sze Uei Boo
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,"shared the hoki fish and fries ($16.80 + $3) with my partner and both of us were really wowed by it! think not one, but two thick breaded fish fillets which was flakey and delicious, made even moreso with the fresh crunchy cabbage and an addictive tartar sauce. highly recommend and we think it is worth the price. although, the quality and quantity of the fries was slight regrettable for the price, so would not recommend adding it on. they have an extensive selection of sandos so we're excited to return whenever we're in the area!",Darren
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,no reviews,drnight. 16
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",5,no reviews,Bryan Cheo
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",4,"not bad. i was going to rate it as 3, but my wife really enjoyed and said 4. tasty bread, but the meat in the brisket sando was very fatty. i wouldn't rush back personally. but again, my wife said it was lovely.",George Dixon
"SANDO at Alexandra Technopark (Japanese Sandwiches, Coffee, Craft Beer... some say Burgers too.)",4,"if you are a fan of sandos, you can enjoy fairly good tasting ones in a cafe which is rather awkardly nestled in a very office area. the parking signage is pretty bad for someone who is unfamiliar with the area and entered the sheltered carpark instead. really difficult to get lots in the sheltered carpark, so turn up towards the slope which leads to an open-air carpark. see my parking tips. while the tonkatsu sando and crispy chicken wingettes were well-flavoured, i was super thirsty within an hour after the meal. the bun was also rather underwhelming, and seemed to taste like normal bakery buns. perhaps their donburi would be better, which wouldn't match the name of the café! for coffee, the spanish latte tasted average. the mild aroma of the coffee beans is good for those who do not want to return to the office with strong coffee breath!",Avril Atkeg
Hua Yu Wee Seafood Restaurant,4,no reviews,Meng Chan
Hua Yu Wee Seafood Restaurant,5,the chicken??? is so good???,Bing
Hua Yu Wee Seafood Restaurant,3,no reviews,Jireh Lee
Hua Yu Wee Seafood Restaurant,5,"an old family favourite in the east, this restaurant has been a weekend staple for years. for some strange reason, we would willingly squeeze in with the crowds, just like many other families. reservations are highly recommended, almost mandatory. it used to be far more chaotic, but they have now streamlined their processes with three dinner seatings: 5:00pm, 6:30pm, and 8:00pm. if you are in the first slot, parking is usually available. for later slots, be prepared for the traffic jam outside the restaurant before being able to hand your car over to the valet. once inside, everything runs like clockwork, as long as you manage to catch the attention of the waitstaff. if not, you risk wasting precious minutes from your 1.5 hour dining time, as dishes do take time to arrive. the atmosphere is incredibly lively, ranging from crying babies, the occasional semi-tipsy uncle, and the chatter of families over food. as for the menu, our staple includes the coffee ribs, black pepper beef cubes, prawn rolls, vegetables with shark cartilage broth, and of course, the crabs. we usually go for the chilli crab, which tastes more tomato than chilli, but is already spicier than elsewhere. the black pepper crab is a strong contender, though it can be a bit too pepperish at times. all in all, a good place for family dinners, but if you would prefer to avoid the crowd, consider going on a weekday before 6:30pm.",MH Tham
Hua Yu Wee Seafood Restaurant,4,service needs to improve.,Rishi Kumar
Hua Yu Wee Seafood Restaurant,5,no reviews,Deleon Chan
Hua Yu Wee Seafood Restaurant,5,no reviews,Shuting
Hua Yu Wee Seafood Restaurant,5,no reviews,Adrian Chu
Hua Yu Wee Seafood Restaurant,5,no reviews,Cheryl
Hua Yu Wee Seafood Restaurant,5,no reviews,Amos Tan
Hua Yu Wee Seafood Restaurant,2,no reviews,何佳明
Hua Yu Wee Seafood Restaurant,4,no reviews,Rose Lim
Hua Yu Wee Seafood Restaurant,4,"seafood very fresh. only issue is, every staff is so busy and no one to provide directions or help to take orders or clear tables. eg. when we first arrive at the carpark, it was unclear that we needed to go through right to the back and 'catch' a willing staff to show us to our table (with reservations). they forgot about my baby chair which i did indicate during reservation so imagine the fluster with one adult getting the highchair and trying to clean the chair and other to ensure baby doesnt struggle too much. we had to wave very hard to grab a staff attention to take our orders. food is served relatively fast though. when i want to make payment, i couldnt find a staff so i walked up in front and was asked to sit back at my table for someone to assist.",C W
Hua Yu Wee Seafood Restaurant,5,"this is one of the oldest restaurant in town. the quality of food add a ton of childhood memories. the chicken is out of this world, still holding the taste profile. especially if you are the 70s.",Sammy Soong
